Date,Open,High,Low,Close,Volume
2016-08-22 00:00:00+02:00,5.804189716801698,5.860441598271248,5.625205703874273,5.839986324310303,22823
2016-08-23 00:00:00+02:00,5.839987546733122,5.839987546733122,5.630320822823061,5.72748327255249,21496
2016-08-24 00:00:00+02:00,5.64054630880911,5.8297576904296875,5.64054630880911,5.8297576904296875,3937
2016-08-25 00:00:00+02:00,5.880897247933228,5.998514958799621,5.742823774106872,5.95760440826416,7712
2016-08-26 00:00:00+02:00,5.880896879255124,5.932035308064657,5.809303176460217,5.926921367645264,26355
2016-08-29 00:00:00+02:00,5.921807384654131,5.921807384654131,5.737709920109244,5.804189682006836,9555
2016-08-30 00:00:00+02:00,5.799075353074514,5.824644565582276,5.727481655591214,5.824644565582275,6172
2016-08-31 00:00:00+02:00,5.788849107280388,5.799076990247856,5.681458774583491,5.72748327255249,17930
2016-09-01 00:00:00+02:00,5.661001945601556,5.7735061889634816,5.6354332205716275,5.722367763519287,30709
2016-09-02 00:00:00+02:00,5.67123025202147,5.722368193617064,5.471790963029699,5.512701511383057,26836
2016-09-05 00:00:00+02:00,5.512700015592408,5.512700015592408,4.858130931854248,4.858130931854248,47524
2016-09-06 00:00:00+02:00,4.8325619003523155,4.8325619003523155,4.479708381757511,4.709830284118652,126906
2016-09-07 00:00:00+02:00,4.6535794156531765,5.006433010101318,4.602440987383152,5.006433010101318,24399
2016-09-08 00:00:00+02:00,5.0013186667053535,5.006432606658689,4.858131761857054,4.939952850341797,6522
2016-09-09 00:00:00+02:00,4.858131337165832,5.1138224601745605,4.858131337165832,5.1138224601745605,9335
2016-09-12 00:00:00+02:00,5.113822913828069,5.164961338043212,5.057571037345137,5.164961338043213,30017
2016-09-13 00:00:00+02:00,5.170074790311001,5.170074790311001,4.991091280942313,5.164961338043213,16646
2016-09-14 00:00:00+02:00,5.216099695312487,5.318376064300537,5.118937266696889,5.318376064300537,7994
2016-09-15 00:00:00+02:00,5.267237435162581,5.318375369126177,5.241668224334717,5.241668224334717,4275
2016-09-16 00:00:00+02:00,5.083139614572043,5.21098518371582,5.06779828282859,5.21098518371582,871
2016-09-19 00:00:00+02:00,5.318375622733941,5.318375622733941,4.96552205709835,5.216099262237549,41653
