Date,Open,High,Low,Close,Volume
2026-05-07 00:00:00+02:00,132.84971302577426,133.50924773281605,130.11734879226756,131.9075164794922,1607314
2026-05-08 00:00:00+02:00,132.0959601363832,133.58463248612273,130.64498370155206,132.190185546875,737872
2026-05-11 00:00:00+02:00,132.84972023255386,136.7880951088068,132.58590633542588,135.54440307617188,1479831
2026-05-12 00:00:00+02:00,135.6763050957415,138.48404682847482,134.65873108231,135.09214782714844,1730291
2026-05-13 00:00:00+02:00,135.676299349023,136.99536873087175,134.86600976395076,136.31698608398438,1137015
2026-05-14 00:00:00+02:00,136.5242674564473,137.3157234448688,135.67629635493998,136.01548767089844,885736
2026-05-15 00:00:00+02:00,136.33583837267554,136.58081867764574,131.90751744799152,131.98289489746094,1093552
2026-05-18 00:00:00+02:00,132.84970712629215,136.73155212402344,132.47283427522652,136.73155212402344,1229884
2026-05-19 00:00:00+02:00,136.73155198543932,137.8433513354782,134.84715897846567,135.054443359375,1328025
2026-05-20 00:00:00+02:00,135.05445489034017,137.99411800841668,134.9225479436609,137.0707550048828,1628911
2026-05-21 00:00:00+02:00,136.9953669080963,136.9953669080963,134.09341430664062,134.09341430664062,838574
2026-05-22 00:00:00+02:00,134.0180358316061,136.14739475384636,133.000461882627,135.054443359375,1030757
2026-05-25 00:00:00+02:00,133.88613213084915,135.56324079743206,133.188901525784,134.96023559570312,801855
2026-05-26 00:00:00+02:00,135.67630748950972,136.61850406929798,133.32081604003906,133.32081604003906,1196926
2026-05-27 00:00:00+02:00,134.54566243841805,135.20519710994031,129.36358171294998,130.66380310058594,1642226
2026-05-28 00:00:00+02:00,132.69896417866477,134.5268278620823,131.907522494127,133.0758514404297,1123138
2026-05-29 00:00:00+02:00,133.77306503527157,134.8848644642301,132.15248578409728,133.56578063964844,2895695
2026-06-01 00:00:00+02:00,134.73410509366892,137.08959644146032,134.26300682411062,136.14739990234375,1278844
2026-06-02 00:00:00+02:00,136.18508694811058,136.8823175909066,134.41376715911386,135.31826782226562,1166701
2026-06-03 00:00:00+02:00,135.31825851667566,137.692597753533,135.20519953575126,137.4476318359375,1024878
2026-06-05 00:00:00+02:00,137.37225343363517,137.37225343363517,134.20647259878476,134.73410034179688,1169336
2026-06-08 00:00:00+02:00,136.6185044446811,138.03179931824675,134.28186094588395,136.3546905517578,1505984
