Date,Open,High,Low,Close,Volume
2016-08-22 00:00:00+02:00,67.09749469416397,68.20785430630596,66.43656587336643,67.46761322021484,522004
2016-08-23 00:00:00+02:00,66.51587991155128,66.51587991155128,64.8238996648185,65.98713684082031,936000
2016-08-24 00:00:00+02:00,66.09288316797085,67.36186733159379,65.61701360236357,66.17219543457031,598272
2016-08-25 00:00:00+02:00,66.5158772232672,66.88599574422447,66.04000767204401,66.72737121582031,361528
2016-08-26 00:00:00+02:00,66.80669614895156,66.80669614895156,66.14576721191406,66.14576721191406,897989
2016-08-29 00:00:00+02:00,65.56413943834039,66.35725402832031,65.06183514494887,66.35725402832031,338235
2016-08-30 00:00:00+02:00,66.22506743808455,68.57797241210938,65.82851014803614,68.57797241210938,816101
2016-08-31 00:00:00+02:00,68.47223673502604,69.47684547537494,68.02280183814466,69.39753723144531,924906
2016-09-01 00:00:00+02:00,69.1331690921227,69.74122050704096,66.25152044528231,66.5158920288086,853073
2016-09-02 00:00:00+02:00,66.72738106082542,67.59980802778819,66.67450755488615,66.99175262451172,379151
2016-09-05 00:00:00+02:00,67.36187024926085,68.15498084763931,66.9653129330768,67.67911529541016,153867
2016-09-06 00:00:00+02:00,67.96992335395943,68.41935012327946,67.22968224816107,67.41474151611328,445142
2016-09-07 00:00:00+02:00,67.70556494105502,67.94349775539608,66.1457701597393,67.15038299560547,581192
2016-09-08 00:00:00+02:00,67.15036931511813,67.70555114746094,66.6744997493942,67.70555114746094,375007
2016-09-09 00:00:00+02:00,67.6262514903918,67.6262514903918,66.01358322640509,66.0928955078125,519110
2016-09-12 00:00:00+02:00,66.09288982647215,67.09750255863248,65.35264865361768,66.85956573486328,530070
2016-09-13 00:00:00+02:00,67.0446282051394,67.0446282051394,65.85495620331785,66.2250747680664,494573
2016-09-14 00:00:00+02:00,66.35725650273932,66.51588104024609,65.82851342303623,66.11932373046875,283479
2016-09-15 00:00:00+02:00,66.0928811701823,66.99174274050104,65.98713417390573,66.72737121582031,157027
2016-09-16 00:00:00+02:00,66.41013131795751,67.62624203893343,66.41013131795751,67.07106018066406,823352
2016-09-19 00:00:00+02:00,67.36188107168103,67.67912616879921,66.46301525685749,67.15038299560547,297352
2016-09-20 00:00:00+02:00,67.09749469416397,67.46761322021484,66.43656587336643,67.46761322021484,241418
2016-09-21 00:00:00+02:00,67.12393522372723,68.15498265962152,66.99174944815157,67.6262435913086,574214
2016-09-22 00:00:00+02:00,67.8113008255671,68.41935214768849,67.52049051447369,68.3929214477539,466084
2016-09-23 00:00:00+02:00,68.36648810894367,68.36648810894367,67.15037730014816,67.91705322265625,381941
2016-09-26 00:00:00+02:00,67.520494633128,67.78486619243388,66.51588593495751,66.85956573486328,295732
2016-09-27 00:00:00+02:00,66.91243879556652,66.93887352933396,65.96069963216786,66.43656921386719,260726
2016-09-28 00:00:00+02:00,66.6216260166334,67.28255484616349,66.54231375029191,66.7802505493164,971939
2016-09-29 00:00:00+02:00,66.99175843005123,67.33544229942522,66.83313789848728,67.15038299560547,569771
2016-09-30 00:00:00+02:00,66.8066875511158,67.09749785958185,65.37908284443964,65.405517578125,665991
2016-10-03 00:00:00+02:00,65.80207529118272,67.65267608802262,65.80207529118272,67.25611877441406,416552
2016-10-04 00:00:00+02:00,67.59981105790928,67.89061737060547,66.8331351024492,67.89061737060547,462146
2016-10-05 00:00:00+02:00,67.67911821250705,67.67911821250705,66.54231971698339,67.65267944335938,311208
2016-10-06 00:00:00+02:00,67.75841906574692,68.63084994464064,66.91243502109754,68.57797241210938,770565
2016-10-07 00:00:00+02:00,68.47223218034678,68.47223218034678,67.54693174547722,67.94348907470703,345669
2016-10-10 00:00:00+02:00,68.15497948484892,69.00097163631725,67.67911394213492,68.04923248291016,285393
2016-10-11 00:00:00+02:00,68.128553773004,68.57798058114084,67.46762084353675,67.57337188720703,347113
2016-10-12 00:00:00+02:00,67.626237750802,67.86417454668275,66.62162513639187,67.46761322021484,528418
2016-10-13 00:00:00+02:00,66.09288523019838,66.56875481065372,63.73998012959915,63.97791290283203,1353163
2016-10-14 00:00:00+02:00,64.45379047091019,64.45379047091019,63.449177684113714,63.475616455078125,902337
2016-10-17 00:00:00+02:00,63.502043322376686,64.55952948605986,63.475608588678355,63.97791290283203,1511779
2016-10-18 00:00:00+02:00,64.37447341283163,64.42734691684504,63.396299469619414,63.44917297363281,620706
2016-10-19 00:00:00+02:00,63.63423225467462,63.71354452768962,63.396299469619414,63.44917297363281,798833
2016-10-20 00:00:00+02:00,63.50204109143093,64.00434942192716,63.4756063586613,63.713539123535156,177871
2016-10-21 00:00:00+02:00,63.73998371672942,64.1629757856139,63.58135916965411,63.872169494628906,937206
2016-10-24 00:00:00+02:00,63.951482559655396,65.22046693004005,63.87217431412332,64.61241149902344,447129
2016-10-25 00:00:00+02:00,64.6124081732873,64.95609201086658,63.713546475609114,64.21585083007812,285051
2016-10-26 00:00:00+02:00,64.21584928997574,64.69171889721186,63.55492040047829,63.872169494628906,186864
2016-10-27 00:00:00+02:00,63.71354473831905,64.32160012145782,63.05261585099209,63.66067123413086,1017712
2016-10-28 00:00:00+02:00,63.4491739531049,65.11471557617188,63.4491739531049,65.11471557617188,355457
2016-10-31 00:00:00+01:00,65.03540385620663,65.24690191131747,64.00435638427734,64.00435638427734,243321
2016-11-02 00:00:00+01:00,63.76641770262399,63.76641770262399,61.149140944564515,61.59857177734375,957838
2016-11-03 00:00:00+01:00,61.70432100571994,62.12731711884849,60.964083858729836,61.862945556640625,572757
2016-11-04 00:00:00+01:00,62.12731963372099,62.180193141504866,61.122706849867065,61.62501525878906,292099
2016-11-07 00:00:00+01:00,62.36525213681954,62.55031546416118,61.81007425676477,62.1273193359375,329145
2016-11-08 00:00:00+01:00,62.338812837073334,63.18480099760737,61.91581673981144,63.02617645263672,338211
2016-11-09 00:00:00+01:00,61.862946774779246,62.920433044433594,61.46638942365887,62.920433044433594,295437
2016-11-10 00:00:00+01:00,63.396295651536754,65.1411453828331,63.02617307775424,64.26872253417969,1640639
2016-11-14 00:00:00+01:00,63.71354452768962,64.29516113981663,63.18480141957601,63.44917297363281,905267
2016-11-15 00:00:00+01:00,63.6606743518614,64.34803800795065,63.184804722882696,63.845733642578125,300834
2016-11-16 00:00:00+01:00,63.898605622904405,64.50666102129657,63.29055022451224,63.39630126953125,509454
2016-11-17 00:00:00+01:00,63.73998192381578,64.13653924635966,62.97330201317046,63.81929016113281,193906
2016-11-18 00:00:00+01:00,63.23766908905491,63.84572441408215,62.47099326662236,62.57674026489258,459610
2016-11-21 00:00:00+01:00,62.92043456377769,62.946873334753455,61.73076248168945,61.73076248168945,392682
2016-11-22 00:00:00+01:00,62.10087834903174,62.55031323197703,61.73075977553669,61.862945556640625,398433
2016-11-23 00:00:00+01:00,61.59856817666264,63.66066697392393,61.59856817666264,63.343421936035156,436342
2016-11-24 00:00:00+01:00,63.449175717968885,65.24690317010932,63.21124292262248,64.95609283447266,268290
2016-11-25 00:00:00+01:00,65.03540662400266,65.29977819564495,61.75720074923432,62.1273193359375,709159
2016-11-28 00:00:00+01:00,62.338819605833066,62.57675241513407,62.153760305933375,62.391693115234375,504406
