Date,Open,High,Low,Close,Volume
2016-08-22 00:00:00+02:00,70.86017632283074,71.10031966126218,69.96426317842588,70.28752899169922,1211021
2016-08-23 00:00:00+02:00,70.19516443249059,71.4789964814042,70.18592625357778,70.9063491821289,713966
2016-08-24 00:00:00+02:00,70.19517207924837,71.95005279056289,70.14898822631906,70.656982421875,672604
2016-08-25 00:00:00+02:00,70.19518092012972,70.19518092012972,68.00619708358326,68.44029998779297,1280705
2016-08-26 00:00:00+02:00,68.53265698229218,69.89961879583676,68.20939112841353,69.14225006103516,567561
2016-08-29 00:00:00+02:00,68.53264382043922,69.13299860329553,67.44277126048438,67.51666259765625,503249
2016-08-30 00:00:00+02:00,67.44277263431724,67.71986163102325,66.3159614294887,67.1195068359375,795646
2016-08-31 00:00:00+02:00,67.11951830479198,68.4218269465062,66.64847679523618,67.65522003173828,756557
2016-09-01 00:00:00+02:00,68.53265873097104,68.80974778231844,66.26979064941406,66.26979064941406,491598
2016-09-02 00:00:00+02:00,66.59304202300522,67.88611223684981,66.13123173567972,67.51666259765625,417997
2016-09-05 00:00:00+02:00,67.42431008550837,69.43780346307926,67.42431008550837,69.08683013916016,456185
2016-09-06 00:00:00+02:00,69.45627398449533,70.56462305509902,68.17244177221276,70.09357452392578,590080
2016-09-07 00:00:00+02:00,71.01720059527034,73.03069416009487,71.01720059527034,72.13478088378906,846812
2016-09-08 00:00:00+02:00,72.05164750074938,72.68894094532071,69.8719022447288,69.95502471923828,740278
2016-09-09 00:00:00+02:00,69.64100461610784,69.9550322826507,66.73159790039062,66.73159790039062,1035021
2016-09-12 00:00:00+02:00,65.82643935895193,66.08505905517771,63.68363977403023,65.17066955566406,1507098
2016-09-13 00:00:00+02:00,66.96250970023019,67.06410855454327,64.28400790288745,64.65345764160156,1136080
2016-09-14 00:00:00+02:00,65.11526677875152,66.10354075863324,65.02290610754778,65.79874420166016,758196
2016-09-15 00:00:00+02:00,66.408321408121,67.24881247541104,65.80796661910477,66.03887176513672,681468
2016-09-16 00:00:00+02:00,66.50068523268676,66.77777423982276,64.83816528320312,64.83816528320312,1042193
2016-09-19 00:00:00+02:00,65.48471158781678,66.19589645396077,64.93054055558332,65.32769775390625,452810
2016-09-20 00:00:00+02:00,65.13373253029827,66.09429896092479,65.12450139635028,65.59554290771484,767136
2016-09-21 00:00:00+02:00,65.7433122951196,66.15893873194591,65.6694209584989,65.8633804321289,892477
2016-09-22 00:00:00+02:00,66.73159757769301,69.07759507169914,66.73159757769301,68.6250228881836,1034552
